time , step-size , {25941611-1350-4ca2-8fe8-85d9193c14fd}.tank3.Tank3OutFlow , {25941611-1350-4ca2-8fe8-85d9193c14fd}.tank3.level , {25941611-1350-4ca2-8fe8-85d9193c14fd}.tank3.puddle , {8c4e810f-3df3-4a00-8276-176fa3c9f003}.controller.wt3_valve , {dcd729ec-423a-4a0d-8030-4c42a840abba}.tank1and2.Tank1InFlow , {dcd729ec-423a-4a0d-8030-4c42a840abba}.tank1and2.Tank1WaterLevel , {dcd729ec-423a-4a0d-8030-4c42a840abba}.tank1and2.Tank2OutFlow , {dcd729ec-423a-4a0d-8030-4c42a840abba}.tank1and2.Tank2WaterLevel
0.11999999999999998 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.02254501021333239 , 0.0 , 7.893231200009423E-4
0.12999999999999998 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.03939330405713095 , 0.0 , 0.0039410292762023826
0.13999999999999999 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.03939330405713095 , 0.0 , 0.0039410292762023826
0.15 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.05448433118666974 , 0.0 , 0.008850002146663592
0.16 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.05448433118666974 , 0.0 , 0.008850002146663592
0.17 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.06826849956630554 , 0.0 , 0.015065833767027796
0.18000000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.08108083062838461 , 0.0 , 0.02225350270494873
0.19000000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.08108083062838461 , 0.0 , 0.02225350270494873
0.20000000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.07717051252522832 , 0.0 , 0.029497154141438362
0.21000000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.07717051252522832 , 0.0 , 0.029497154141438362
0.22000000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.07111288486381159 , 0.0 , 0.03555478180285509
0.23000000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.07111288486381159 , 0.0 , 0.03555478180285509
0.24000000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.06660110977914133 , 0.0 , 0.040066556887525355
0.25000000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.06660110977914133 , 0.0 , 0.040066556887525355
0.26000000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.06323995117563802 , 0.0 , 0.04342771549102866
0.2700000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.06323995117563802 , 0.0 , 0.04342771549102866
0.2800000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.06073531180364086 , 0.0 , 0.04593235486302582
0.2900000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.06073531180364086 , 0.0 , 0.04593235486302582
0.3000000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.06220167564343709 , 0.0 , 0.04779932435656292
0.3100000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.06220167564343709 , 0.0 , 0.04779932435656292
0.3200000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.08002062382672129 , 0.0 , 0.049980376173278725
0.3300000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.08002062382672129 , 0.0 , 0.049980376173278725
0.34000000000000014 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.09583037480283912 , 0.0 , 0.05417062519716089
0.35000000000000014 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.09583037480283912 , 0.0 , 0.05417062519716089
0.36000000000000015 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.11014623933422887 , 0.0 , 0.05985476066577114
0.37000000000000016 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.11014623933422887 , 0.0 , 0.05985476066577114
0.38000000000000017 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.12335147658728807 , 0.0 , 0.06664952341271195
0.3900000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.12335147658728807 , 0.0 , 0.06664952341271195
0.4000000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.13239778677700043 , 0.0 , 0.07426987988966627
0.4100000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.13239778677700043 , 0.0 , 0.07426987988966627
0.4200000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.12495269610588595 , 0.0 , 0.08171497056078074
0.4300000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.12495269610588595 , 0.0 , 0.08171497056078074
0.4400000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.11941440444560315 , 0.0 , 0.08725326222106354
0.45000000000000023 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.11941440444560315 , 0.0 , 0.08725326222106354
0.46000000000000024 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1152945928476579 , 0.0 , 0.09137307381900879
0.47000000000000025 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1152945928476579 , 0.0 , 0.09137307381900879
0.48000000000000026 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.11222999298869245 , 0.0 , 0.09443767367797425
0.49000000000000027 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.11222999298869245 , 0.0 , 0.09443767367797425
0.5000000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.11328369759568516 , 0.0 , 0.09671730240431488
0.5100000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.11328369759568516 , 0.0 , 0.09671730240431488
0.5200000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.1307991156646136 , 0.0 , 0.09920188433538643
0.5300000000000002 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.1307991156646136 , 0.0 , 0.09920188433538643
0.5400000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.1463861207024247 , 0.0 , 0.10361487929757533
0.5500000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.1463861207024247 , 0.0 , 0.10361487929757533
0.5600000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.16053898317751011 , 0.0 , 0.10946201682248992
0.5700000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.16053898317751011 , 0.0 , 0.10946201682248992
0.5800000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.17362535072656368 , 0.0 , 0.11637564927343635
0.5900000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.17362535072656368 , 0.0 , 0.11637564927343635
0.6000000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1825853459011647 , 0.0 , 0.124082320765502
0.6100000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1825853459011647 , 0.0 , 0.124082320765502
0.6200000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.17507791395436606 , 0.0 , 0.13158975271230064
0.6300000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.17507791395436606 , 0.0 , 0.13158975271230064
0.6400000000000003 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1694948994424531 , 0.0 , 0.1371727672242136
0.6500000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1694948994424531 , 0.0 , 0.1371727672242136
0.6600000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1653432805377519 , 0.0 , 0.1413243861289148
0.6700000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.1653432805377519 , 0.0 , 0.1413243861289148
0.6800000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.16225631243580138 , 0.0 , 0.14441135423086532
0.6900000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.16225631243580138 , 0.0 , 0.14441135423086532
0.7000000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.16329452117449167 , 0.0 , 0.14670647882550836
0.7100000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.16329452117449167 , 0.0 , 0.14670647882550836
0.7200000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.18079942361720233 , 0.0 , 0.14920157638279768
0.7300000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.18079942361720233 , 0.0 , 0.14920157638279768
0.7400000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.19637950095860726 , 0.0 , 0.15362149904139277
0.7500000000000004 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.19637950095860726 , 0.0 , 0.15362149904139277
0.7600000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.21052800141572084 , 0.0 , 0.1594729985842792
0.7700000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.21052800141572084 , 0.0 , 0.1594729985842792
0.7800000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2236118241078991 , 0.0 , 0.16638917589210095
0.7900000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2236118241078991 , 0.0 , 0.16638917589210095
0.8000000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.23257054532424576 , 0.0 , 0.17409712134242095
0.8100000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.23257054532424576 , 0.0 , 0.17409712134242095
0.8200000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2250627132949231 , 0.0 , 0.1816049533717436
0.8300000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2250627132949231 , 0.0 , 0.1816049533717436
0.8400000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.21947988549490102 , 0.0 , 0.18718778117176568
0.8500000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.21947988549490102 , 0.0 , 0.18718778117176568
0.8600000000000005 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2153288338470241 , 0.0 , 0.19133883281964262
0.8700000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2153288338470241 , 0.0 , 0.19133883281964262
0.8800000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.21224266658429236 , 0.0 , 0.19442500008237434
0.8900000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.21224266658429236 , 0.0 , 0.19442500008237434
0.9000000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.213281806139004 , 0.0 , 0.19671919386099604
0.9100000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.213281806139004 , 0.0 , 0.19671919386099604
0.9200000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.23078769736165275 , 0.0 , 0.19921330263834727
0.9300000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.23078769736165275 , 0.0 , 0.19921330263834727
0.9400000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.24636877235150254 , 0.0 , 0.20363222764849748
0.9500000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.24636877235150254 , 0.0 , 0.20363222764849748
0.9600000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2605182467615532 , 0.0 , 0.20948275323844678
0.9700000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2605182467615532 , 0.0 , 0.20948275323844678
0.9800000000000006 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.27360299898759727 , 0.0 , 0.21639800101240272
0.9900000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.27360299898759727 , 0.0 , 0.21639800101240272
1.0000000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.28256259299881964 , 0.0 , 0.22410507366784702
1.0100000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.28256259299881964 , 0.0 , 0.22410507366784702
1.0200000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.27505557059917146 , 0.0 , 0.23161209606749517
1.0300000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.27505557059917146 , 0.0 , 0.23161209606749517
1.0400000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.26947348690529416 , 0.0 , 0.2371941797613725
1.0500000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.26947348690529416 , 0.0 , 0.2371941797613725
1.0600000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2653231142279058 , 0.0 , 0.24134455243876088
1.0700000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2653231142279058 , 0.0 , 0.24134455243876088
1.0800000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2622375629832167 , 0.0 , 0.24443010368344997
1.0900000000000007 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.2622375629832167 , 0.0 , 0.24443010368344997
1.1000000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2632772589033244 , 0.0 , 0.24672374109667564
1.1100000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2632772589033244 , 0.0 , 0.24672374109667564
1.1200000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.28078365077548884 , 0.0 , 0.2492173492245112
1.1300000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.28078365077548884 , 0.0 , 0.2492173492245112
1.1400000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2963651749382938 , 0.0 , 0.2536358250617063
1.1500000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.2963651749382938 , 0.0 , 0.2536358250617063
1.1600000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3105150513576351 , 0.0 , 0.259485948642365
1.1700000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3105150513576351 , 0.0 , 0.259485948642365
1.1800000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.32360016266294767 , 0.0 , 0.2664008373370524
1.1900000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.32360016266294767 , 0.0 , 0.2664008373370524
1.2000000000000008 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.33256007687959976 , 0.0 , 0.27410758978706695
1.2100000000000009 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.33256007687959976 , 0.0 , 0.27410758978706695
1.2200000000000009 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.32505333963090627 , 0.0 , 0.28161432703576045
1.2300000000000009 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.32505333963090627 , 0.0 , 0.28161432703576045
1.2400000000000009 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.31947150958400766 , 0.0 , 0.28719615708265905
1.2500000000000009 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.31947150958400766 , 0.0 , 0.28719615708265905
1.260000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.31532136231813157 , 0.0 , 0.29134630434853515
1.270000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.31532136231813157 , 0.0 , 0.29134630434853515
1.280000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3122360112357195 , 0.0 , 0.29443165543094724
1.290000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3122360112357195 , 0.0 , 0.29443165543094724
1.300000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.31327588478098717 , 0.0 , 0.29672511521901285
1.310000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.31327588478098717 , 0.0 , 0.29672511521901285
1.320000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3307824341926864 , 0.0 , 0.2992185658073136
1.330000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3307824341926864 , 0.0 , 0.2992185658073136
1.340000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3463640980168535 , 0.0 , 0.30363690198314647
1.350000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3463640980168535 , 0.0 , 0.30363690198314647
1.360000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.36051409820093505 , 0.0 , 0.30948690179906496
1.370000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.36051409820093505 , 0.0 , 0.30948690179906496
1.380000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.37359931914863403 , 0.0 , 0.31640168085136594
1.390000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.37359931914863403 , 0.0 , 0.31640168085136594
1.400000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3825593304706906 , 0.0 , 0.32410833619597607
1.410000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3825593304706906 , 0.0 , 0.32410833619597607
1.420000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3750526792045832 , 0.0 , 0.33161498746208345
1.430000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3750526792045832 , 0.0 , 0.33161498746208345
1.440000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3694709252771133 , 0.0 , 0.33719674138955336
1.450000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3694709252771133 , 0.0 , 0.33719674138955336
1.460000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3653208453882307 , 0.0 , 0.34134682127843596
1.470000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3653208453882307 , 0.0 , 0.34134682127843596
1.480000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3622355539365136 , 0.0 , 0.34443211273015306
1.490000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.3622355539365136 , 0.0 , 0.34443211273015306
1.500000000000001 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3632754802508597 , 0.0 , 0.3467255197491403
1.5100000000000011 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3632754802508597 , 0.0 , 0.3467255197491403
1.5200000000000011 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3807820763551864 , 0.0 , 0.3492189236448136
1.5300000000000011 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.3807820763551864 , 0.0 , 0.3492189236448136
1.5400000000000011 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.39636378149197954 , 0.0 , 0.3536372185080205
1.5500000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.39636378149197954 , 0.0 , 0.3536372185080205
1.5600000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4105138182261511 , 0.0 , 0.359487181773849
1.5700000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4105138182261511 , 0.0 , 0.359487181773849
1.5800000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.42359907150862625 , 0.0 , 0.3664019284913738
1.5900000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.42359907150862625 , 0.0 , 0.3664019284913738
1.6000000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.43255911143495407 , 0.0 , 0.37410855523171266
1.6100000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.43255911143495407 , 0.0 , 0.37410855523171266
1.6200000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.4250524854720081 , 0.0 , 0.38161518119465865
1.6300000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.4250524854720081 , 0.0 , 0.38161518119465865
1.6400000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.4194707539268157 , 0.0 , 0.387196912739851
1.6500000000000012 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.4194707539268157 , 0.0 , 0.387196912739851
1.6600000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.4153206938359484 , 0.0 , 0.39134697283071834
1.6700000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.4153206938359484 , 0.0 , 0.39134697283071834
1.6800000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.412235419895953 , 0.0 , 0.3944322467707137
1.6900000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 0.0 , 0.412235419895953 , 0.0 , 0.3944322467707137
1.7000000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4132753616994452 , 0.0 , 0.3967256383005549
1.7100000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4132753616994452 , 0.0 , 0.3967256383005549
1.7200000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4307819715037192 , 0.0 , 0.3992190284962809
1.7300000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4307819715037192 , 0.0 , 0.3992190284962809
1.7400000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.44636368875776783 , 0.0 , 0.4036373112422323
1.7500000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.44636368875776783 , 0.0 , 0.4036373112422323
1.7600000000000013 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.46051373620921826 , 0.0 , 0.4094872637907818
1.7700000000000014 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.46051373620921826 , 0.0 , 0.4094872637907818
1.7800000000000014 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4735989989706497 , 0.0 , 0.4164020010293504
1.7900000000000014 , 0.01 , 0.0 , 0.0 , 0.022567583341910263 , false , 1.0 , 0.4735989989706497 , 0.0 , 0.4164020010293504
